app_id,title,app_type,developer,publisher,release_date,rating_text,game_desc,user_tag
748490,The Legend of Heroes: Trails of Cold Steel II,Game,Nihon Falcom,XSEED Games,14 February 2018 – 17:39:30 UTC,"95.23% of the 1,635 user reviews are positive.

SteamDB Rating","Civil war has broken out across Erebonia. After his narrow escape from Trista, Rean will take up his sword again on a journey with his Divine Knight, Valimar, in search of his friends from Class VII and a way to end the conflict before its price becomes far too dear...","Adventure, RPG, Turn-Based, Fantasy, Story Rich, Great Soundtrack, Anime, Singleplayer, Turn-Based Combat, JRPG, Mechs, Romance"
215280,Secret World Legends,Game,Funcom,Funcom,31 July 2017 – 17:00:00 UTC,"67.77% of the 7,670 user reviews are positive.

SteamDB Rating","Secret World Legends is a story-driven, shared-world action RPG that plunges players into a shadowy war against the supernatural, where ancient myths and legends cross over into the modern day.","Action, Adventure, Free to Play, RPG, Massively Multiplayer, Zombies, Puzzle, Horror, Open World, Third Person, Story Rich, MMORPG, Exploration, Multiplayer, Character Customization, Conspiracy, Lovecraftian, Illuminati, Supernatural, Mythology"
50130,Mafia II (Classic),Game,2K Czech,2K,22 March 2011 – 17:00:00 UTC,"94.96% of the 44,464 user reviews are positive.

SteamDB Rating","Vito Scaletta has started to make a name for himself on the streets of Empire Bay as someone who can be trusted to get a job done. Together with his buddy Joe, he is working to prove himself to the Mafia, quickly escalating up the family ladder with crimes of larger reward, status and consequence… the life as a wise guy isn’t quite as...","Action, Adventure, Music, Driving, Classic, Open World, Third Person, Story Rich, Great Soundtrack, Shooter, Sandbox, Third-Person Shooter, Multiplayer, Atmospheric, Singleplayer, Crime, Nudity, America, 3D Vision, Automobile Sim"
397350,Lords of the Realm II,Game,Impressions Games,Rebellion,3 December 2015 – 17:04:33 UTC,"96.17% of the 705 user reviews are positive.

SteamDB Rating","The great Lords of England have their eyes on the the English throne! Muster an army and overrun your enemies' castles in this classic, nail-biting strategy game that blends turn-based and real-time gameplay.","Strategy, RPG, RTS, Turn-Based, Classic, Multiplayer, Medieval"
362620,Software Inc.,Game,Coredumping,Coredumping,1 May 2015 – 13:03:38 UTC,"92.85% of the 4,114 user reviews are positive.

SteamDB Rating","Construct and design buildings for optimal working conditions. Hire people to design and release software, so you can defeat the simulated competition and take over their businesses. Manage and educate your employees to make sure they are skilled and satisfied with their job.","Strategy, Indie, Early Access, Casual, Simulation, Building, Moddable, Sandbox, Singleplayer, City Builder, Economy, Replay Value, Capitalism, Real-Time with Pause, Base Building, Software, Resource Management, Management, Game Development, Automation"
1176710,Space Crew,Game,Runner Duck,Curve Digital,15 October 2020 – 17:00:00 UTC,"74.68% of the 711 user reviews are positive.

SteamDB Rating","The sequel to the Steam chart-topping WW2 management simulator, Bomber Crew! Space Crew is the brand new strategic simulation game, boldly taking you where no one has gone before!","Strategy, Action, Adventure, Indie, Simulation, Survival, Comedy, Space, Perma Death, Sci-fi, Rogue-lite, Difficult, Singleplayer, 3D, Cartoony, Replay Value, Management, Space Sim"
399810,Call of Cthulhu,Game,Cyanide Studio,Focus Home Interactive,29 October 2018 – 23:00:00 UTC,"76.28% of the 6,257 user reviews are positive.

SteamDB Rating","1924. Private Investigator Pierce is sent to look into the tragic death of the Hawkins family. Plunge into a world of creeping madness and cosmic horror. Cryptic clues, shadowy figures, and pure terror bar your way as you fight to retain your sanity and solve an otherworldly mystery.","Adventure, RPG, FPS, Horror, Stealth, Open World, Psychological Horror, Story Rich, First-Person, Survival Horror, Atmospheric, Singleplayer, Dark, Gore, Narration, Detective, Mystery, Walking Simulator, Choices Matter, Lovecraftian"
322500,SUPERHOT,Game,SUPERHOT Team,SUPERHOT Team,25 February 2016 – 21:24:00 UTC,"89.47% of the 24,610 user reviews are positive.

SteamDB Rating","SUPERHOT is the first person shooter where time moves only when you move. No regenerating health bars. No conveniently placed ammo drops. It's just you, outnumbered and outgunned, grabbing weapons off fallen enemies to shoot, slice, and maneuver through a hurricane of slow-motion bullets.","Action, Adventure, Indie, Casual, FPS, Puzzle, Co-op, Fast-Paced, Shooter, First-Person, Sci-fi, Difficult, Minimalist, Cyberpunk, Singleplayer, Short, Violent, Kickstarter, Bullet Time, Time Manipulation"
3620,Zuma's Revenge,Game,"PopCap Games, Inc.","PopCap Games, Inc.",15 September 2009 – 07:00:00 UTC,"94.34% of the 830 user reviews are positive.

SteamDB Rating",An irresistible force has taken our fearless frog to an island where the puzzle-action of Zuma has evolved in amazing ways… but evil spirits and tenacious tiki bosses rule the land! Survive by firing stone spheres to destroy the deadly stream of balls. Conquer over 60 levels!,"Action, Casual, Puzzle, Match 3, Singleplayer"
269470,MorphVOX Pro - Voice Changer,Application,Screaming Bee,Screaming Bee,13 February 2014 – 17:23:00 UTC,"57.20% of the 479 user reviews are positive.

SteamDB Rating","MorphVOX Pro will change your voice online and in-game. Take your voice-changing to a new level with superior voice-learning technology, background cancellation, and sound quality.","Utilities, Audio Production, Software"
398810,openCanvas 7,Application,PGN Inc,PGN Inc,21 September 2017 – 02:12:29 UTC,"81.95% of the 349 user reviews are positive.

SteamDB Rating","openCanvas is a painting software dedicated to Windows Operating System, that is suitable to beginners to advanced users. Equipped with analog-like brush strokes and functional yet user-friendly interface, openCanvas has the higher basic performance and the unique """"Event"""" function that enables to record and replay the drawing...","Design & Illustration, Photo Editing, Software"
252610,Death Road to Canada,Game,Rocketcat Games,Rocketcat Games,22 July 2016 – 05:00:00 UTC,"93.34% of the 5,135 user reviews are positive.

SteamDB Rating","Control a car full of jerks as they explore cities, recruit weird people, rescue dogs, argue with each other, and face gigantic swarms of slow zombies. Randomly generated for a new story and rare events every time you play!","Action, RPG, Indie, Zombies, Survival, Co-op, Rogue-like, Comedy, Great Soundtrack, Local Co-Op, Multiplayer, 2D, Rogue-lite, Pixel Graphics, Difficult, Funny, Replay Value, Character Customization, Memes, Action Roguelike"
402560,Tabletopia,Game,Tabletopia Inc.,Tabletopia Inc.,1 December 2016 – 05:28:55 UTC,"64.15% of the 1,194 user reviews are positive.

SteamDB Rating","Tabletopia is sandbox virtual table with high-quality board games and ready setups. Already 900+ games and counting! Play how you want with whom you want: guests don’t need accounts to play. Or make your own games, no programming skills required.","Strategy, Free to Play, RPG, Indie, Casual, Simulation, Board Game, Multiplayer, Tabletop"
596970,Sunless Skies,Game,Failbetter Games,Failbetter Games,31 January 2019 – 17:59:36 UTC,"85.78% of the 2,025 user reviews are positive.

SteamDB Rating","SAIL THE STARS. BETRAY YOUR QUEEN. MURDER A SUN. Sunless Skies is a Gothic Horror roleplay game with a focus on exploration and exquisite storytelling for PC, Mac and Linux.","Adventure, RPG, Indie, Trains, Survival, Rogue-like, Story Rich, Great Soundtrack, Steampunk, Exploration, 2D, Atmospheric, Singleplayer, Dark, Alternate History, Top-Down, Kickstarter, Sequel, Crowdfunded, Lovecraftian"
301640,Zombie Army Trilogy,Game,Rebellion,Rebellion,6 March 2015 – 09:51:08 UTC,"87.26% of the 12,516 user reviews are positive.

SteamDB Rating","The cult horror shooter series comes to an apocalyptic conclusion with an epic new third chapter, a heart-pumping new horde mode, and remastered editions of the best-selling Nazi Zombie Army 1 & 2.","Action, Zombies, Survival, FPS, Horror, War, Co-op, Open World, Third Person, Shooter, Third-Person Shooter, Post-apocalyptic, First-Person, Multiplayer, Survival Horror, World War II, Singleplayer, Gore, Female Protagonist, Sniper"
433850,Z1 Battle Royale,Game,Daybreak Game Company,Daybreak Game Company,28 February 2018 – 14:02:00 UTC,"55.09% of the 208,338 user reviews are positive.

SteamDB Rating","Z1 Battle Royale is a Free to Play, fast-paced, action arcade, competitive Battle Royale. Staying true to its """"King of the Kill"""" roots, the game has been revamped and restored to the classic feel, look, and gameplay everyone fell in love with. Play solo, duos, or fives and be the last ones standing.","Action, Adventure, Free to Play, Massively Multiplayer, Early Access, Zombies, Survival, FPS, Co-op, Open World, Shooter, PvP, Third-Person Shooter, First-Person, Online Co-Op, Multiplayer, Gore, Violent, Walking Simulator, Battle Royale"
1194110,Substance Painter 2020,Application,Adobe,Adobe,17 December 2019 – 18:00:00 UTC,"85.30% of the 313 user reviews are positive.

SteamDB Rating","Substance Painter is the reference texturing app for 3D professionals and enthusiasts. From AAA Game Developers to Indies, from Feature Animation to Visual Effects studios, the industry uses Substance Painter to bring their creations to life thanks to its unparalleled speed, flexibility and visual quality.","Design & Illustration, Animation & Modeling, Software, Game Development"
965580,Root,Game,Dire Wolf,Dire Wolf,24 September 2020 – 16:58:22 UTC,"93.82% of the 842 user reviews are positive.

SteamDB Rating",Might makes right in the wild wood! The award-winning board game of asymmetrical woodland warfare comes to cross-platform digital play! Combine subtle strategy and bold daring to guide your forest faction to victory!,"Strategy, Indie, Early Access, Simulation, Puzzle, Card Game, War, Turn-Based Strategy, Board Game, PvP, Multiplayer, Singleplayer, Cartoony, Wargame, Cute, Top-Down, Solitaire, Tabletop, Asynchronous Multiplayer, Touch-Friendly"
524660,RutonyChat,Application,Rutony Studio,Rutony Studio,19 September 2016 – 17:43:03 UTC,"81.36% of the 499 user reviews are positive.

SteamDB Rating",RutonyChat is a program that allows users to capture chat messages and notifications from various streaming platforms and shows them to leading streaming programs or programs for recording video.,"Design & Illustration, Utilities, Video Production, Animation & Modeling"
668630,Tricolour Lovestory,Game,HL-Galgame,SakuraGame,21 September 2017 – 03:01:35 UTC,"91.34% of the 18,905 user reviews are positive.

SteamDB Rating","Time flies and never comes back. But with an incredible 1-million-word script and 100+ original CGs, this game will take you back to when you were young, simple and pure. Go and get the love of your life back, start something new, or end everything in flame, that's for you to decide!","Adventure, Indie, Casual, Simulation, FPS, Story Rich, Great Soundtrack, Visual Novel, First-Person, Anime, Singleplayer, Cute, Romance, Mature, Drama, Nudity, Soundtrack, Dating Sim, Sexual Content, NSFW"
261430,AION Free-to-Play,Game,NCSOFT,Gameforge 4D GmbH,16 December 2015 – 13:07:00 UTC,"59.73% of the 3,762 user reviews are positive.

SteamDB Rating","Discover endless expanses and hardcore PvP! Become a hero of a fantastic world in AION: charge into thrilling combat, on ground or in the air, battle against other players or in the fight against some mighty monsters. Spread your wings, Daeva, and fight for the fate of your people!","Strategy, Action, Adventure, Free to Play, RPG, Massively Multiplayer, Fantasy, Co-op, Open World, MMORPG, PvP, Multiplayer, Magic, Anime, Character Customization, PvE, Sexual Content"
57300,Amnesia: The Dark Descent,Game,Frictional Games,Frictional Games,8 September 2010 – 16:26:00 UTC,"94.68% of the 25,993 user reviews are positive.

SteamDB Rating","Amnesia: The Dark Descent, a first person survival horror. A game about immersion, discovery and living through a nightmare. An experience that will chill you to the core.","Action, Adventure, Indie, Survival, Puzzle, Horror, Moddable, Stealth, Classic, Psychological Horror, Story Rich, Great Soundtrack, Exploration, First-Person, Gothic, Survival Horror, Atmospheric, Singleplayer, Dark, Lovecraftian"
1394100,S.H.E.L.T.E.R. - An Apocalyptic Tale,Game,Winterlook Games,Winterlook Games,12 November 2020 – 16:02:56 UTC,"92.86% of the 14 user reviews are positive.

SteamDB Rating","A post-apocalyptic adults only Visual Novel, where you and your choices will shape the future of humanity and those around you. Engage in meaningful relationships with the characters or bring them to depravity.","Adventure, Indie, Early Access, Casual, Survival, Story Rich, Visual Novel, Post-apocalyptic, 2D, Singleplayer, Romance, Dystopian , Mature, Choices Matter, Nudity, Nonlinear, Hentai, Interactive Fiction, Sexual Content, NSFW"
1191420,Fake Lay,Game,Timeless SP,Nutaku Publishing,5 May 2020 – 18:01:29 UTC,"64.56% of the 316 user reviews are positive.

SteamDB Rating","Live out your wildest fantasies in the kinkiest clicker/dating sim ever! Disguise yourself as a cab driver, film director, masseur or any other job that can get you laid! While you're at it, take some nudes of the girls you seduce, film some smoking-hot scenes and use them to make big money!","Action, Free to Play, Casual, Simulation, Character Customization, Mature, Nudity, Hentai, Sexual Content, NSFW, Clicker"
797430,HD Poker,Game,Z4,Z4,15 September 2018 – 01:00:43 UTC,"86.59% of the 2,043 user reviews are positive.

SteamDB Rating",HD Poker - The High Def Poker experience! Crush the competition with the newest FREE poker game.,"Strategy, Free to Play, Massively Multiplayer, Casual, Simulation, Card Game, Gambling"
442120,Pinball FX3,Game,Zen Studios,Zen Studios,26 September 2017 – 10:38:00 UTC,"86.88% of the 2,500 user reviews are positive.

SteamDB Rating","Pinball FX3 is the biggest, most community focused pinball game ever created. Multiplayer matchups, user generated tournaments and league play create endless opportunity for pinball competition.","Free to Play, Casual, Simulation, Arcade, Multiplayer, Singleplayer, Pinball"
720560,Vigil: The Longest Night,Game,Glass Heart Games,Another Indie,14 October 2020 – 16:51:42 UTC,"87.88% of the 883 user reviews are positive.

SteamDB Rating","Battle through the longest night as Leila a member of the Vigilant Order and uncover the truth behind the eternal darkness, Leila's mysterious sister, and the eldritch horrors that stalk her in a world that has forgotten daylight.","Action, Adventure, RPG, Indie, Platformer, Metroidvania, Horror, Fantasy, Story Rich, Great Soundtrack, Side Scroller, 2D, Difficult, Action-Adventure, Atmospheric, Singleplayer, Gore, Violent, Female Protagonist, Souls-like"
587430,I Expect You To Die,Game,Schell Games,Schell Games,25 April 2017 – 13:11:00 UTC,"95.14% of the 1,254 user reviews are positive.

SteamDB Rating","Play as a secret agent armed with telekinetic abilities on a mission to stop Zoraxis, a nefarious global weapons and pharmaceutical corporation.","Action, Indie, Puzzle, First-Person, Funny, Singleplayer, Cold War, VR"
1424720,墨心,Game,1001 Studio,1001 Studio,12 November 2020 – 03:39:27 UTC,"97.26% of the 146 user reviews are positive.

SteamDB Rating",《墨心》是一款将古代中国幻想元素和悬疑科幻相融合的国产视觉小说。男主（你）从昏迷中醒来丧失了记忆，发现自己和另外两女一男困于巨轮密室中。面对匪夷所思的船体变异，恐怖致命的巨型怪物，你们能否成功逃脱？而这超自然的现象，似乎跟一件千年前的战国墨家宝物有关......,"Adventure, Indie, Early Access, Puzzle, Story Rich, Visual Novel, Singleplayer, Choose Your Own Adventure, Puzzle-Platformer, Mystery, Choices Matter, Nonlinear, Multiple Endings, Investigation, Immersive Sim, Interactive Fiction, Conversation, Word Game, Text-Based"
448280,Job Simulator,Game,Owlchemy Labs,Owlchemy Labs,5 April 2016 – 13:20:00 UTC,"89.88% of the 2,431 user reviews are positive.

SteamDB Rating","In a world where robots have replaced all human jobs, step into the """"Job Simulator"""" to learn what it was like 'to job'.","Action, Indie, Casual, Simulation, Open World, Comedy, Sandbox, First-Person, Multiplayer, Sci-fi, Physics, Funny, Atmospheric, Realistic, Singleplayer, Family Friendly, Robots, Illuminati, Memes, VR"
1161490,MotoGP™20,Game,Milestone S.r.l.,Milestone S.r.l.,23 April 2020 – 07:03:47 UTC,"87.70% of the 1,545 user reviews are positive.

SteamDB Rating","This year, experience all the thrills of the more-complete-than-ever Managerial Career mode and enjoy new technical improvements and graphics. Customize your bike and suit! Compete against the MotoGP™ legends or challenge your friends online!","Simulation, Racing, Sports, Multiplayer, Bikes, Motorbike"
2600,Vampire: The Masquerade - Bloodlines,Game,Troika Games,Activision,22 March 2007 – 07:00:00 UTC,"94.80% of the 8,912 user reviews are positive.

SteamDB Rating","Vampire®: The Masquerade-Bloodlines™ delivers a new type of RPG experience-one that blends all the core elements of a traditional RPG with the graphical richness, immediacy and brutal combat of a first-person action game. The game plunges players into the dark and gritty vampire underworld of modern-day L.A. as a creature of the night.","Action, Adventure, RPG, Horror, Stealth, Classic, Third Person, Story Rich, Great Soundtrack, First-Person, Immersive, Gothic, Vampire, Atmospheric, Singleplayer, Action RPG, Dark, Female Protagonist, Cult Classic, Supernatural"
973760,Thronebreaker: The Witcher Tales,Game,CD PROJEKT RED,CD PROJEKT RED,9 November 2018 – 19:00:00 UTC,"91.24% of the 9,438 user reviews are positive.

SteamDB Rating","Discover a brand new RPG from the creators of The Witcher 3: Wild Hunt. Facing an imminent invasion, Meve — war-veteran and Queen of Lyria and Rivia — is forced to once again enter the warpath and set out on a dark journey of destruction and revenge.","Strategy, Adventure, RPG, Puzzle, Card Game, Fantasy, Open World, Story Rich, Great Soundtrack, Multiplayer, Atmospheric, Medieval, Singleplayer, Dark Fantasy, Mature, Isometric, Choices Matter, Female Protagonist, Sexual Content"
3920,Sid Meier's Pirates!,Game,Firaxis Games,2K,25 October 2006 – 07:00:00 UTC,"94.01% of the 4,107 user reviews are positive.

SteamDB Rating","Sail the Caribbean, marauding all on the high seas or ally your ship and crew as a privateer in search of riches - the life you choose is up to you. Face dogged enemies, raid unsuspecting villages, woo fair maidens, avoid capture or dig for buried treasure. Discover what it takes to become one of the most famous pirates in history!","Strategy, Action, Adventure, RPG, Pirates, Classic, Open World, Fighting, Sandbox, Exploration, Historical, Atmospheric, Singleplayer, Trading, Choose Your Own Adventure, Economy, Naval Combat, Remake, Naval, Sailing"
671510,Desolate,Game,Nearga,HypeTrain Digital,17 January 2019 – 17:21:36 UTC,"70.55% of the 5,263 user reviews are positive.

SteamDB Rating","DESOLATE is a first person horror survival experience. Form a research team with up to 4 players and explore an open world filled with mysteries and unsolved questions, or do it all on your own.","Strategy, Action, Adventure, Early Access, Zombies, Survival, Horror, Stealth, Open World, Third Person, Crafting, Psychological Horror, Sandbox, First-Person, Survival Horror, Difficult, Atmospheric, Singleplayer, Gore, Mature"
790820,Valkyria Chronicles 4 Complete Edition,Game,SEGA,SEGA,25 September 2018 – 14:00:00 UTC,"88.49% of the 3,841 user reviews are positive.

SteamDB Rating","A Continent Engulfed in the Bitter Flames of War! Commander Claude Wallace and his childhood friends set out to fight in a desperate war, but bone-chilling blizzards, waves of imperial soldiers, and the godlike powers of the Valkyria stand between them and victory.","Strategy, Action, RPG, Turn-Based, War, Third Person, Tactical, Turn-Based Strategy, Story Rich, Great Soundtrack, Anime, Singleplayer, JRPG, Violent, Female Protagonist, Sexual Content, Tanks, Turn-Based Tactics, Strategy RPG, Tactical RPG"
859570,Secret Neighbor,Game,Hologryph,tinyBuild,24 October 2019 – 16:53:00 UTC,"87.03% of the 8,105 user reviews are positive.

SteamDB Rating",Hello Neighbor Multiplayer. Secret Neighbor is a Multiplayer Social Horror Game where a group of intruders try to rescue their friend from the Neighbor's creepy basement. Only problem is one of the intruders is the Neighbor in disguise. Major Halloween update IS OUT NOW!,"Action, Adventure, Indie, Casual, Puzzle, Horror, Co-op, Stealth, Comedy, PvP, First-Person, Online Co-Op, Multiplayer, Survival Horror, Thriller, Funny, Cartoony, Colorful, Family Friendly, Mystery"
258970,Gauntlet™,Game,Arrowhead Game Studios,WB Games,23 September 2014 – 16:53:00 UTC,"80.01% of the 7,550 user reviews are positive.

SteamDB Rating",The classic Gauntlet 4-player co-op action gameplay returns in a completely new experience! Battle the endless hordes of foes as you and your friends fight for treasure and glory via both local and online co-op multiplayer. Invade the Darkness!,"Action, Adventure, RPG, Casual, Hack and Slash, Fantasy, Co-op, Classic, Dungeon Crawler, Arcade, Local Co-Op, Online Co-Op, Multiplayer, Old School, Action RPG, Top-Down, 4 Player Local, Remake, Isometric, Local Multiplayer"
1238020,Mass Effect 3,Game,BioWare,Electronic Arts,11 June 2020 – 14:54:46 UTC,"68.04% of the 729 user reviews are positive.

SteamDB Rating",It's time for Commander Shepard to fight for the fate of the human race and save the galaxy.,"Strategy, Action, RPG, Co-op, Third Person, Story Rich, Space, Great Soundtrack, Shooter, Third-Person Shooter, Online Co-Op, Multiplayer, Sci-fi, Cinematic, Singleplayer, Action RPG, Violent, Character Customization, Choices Matter, Real-Time with Pause"
816090,Space Hulk: Deathwing - Enhanced Edition,Game,Streum On Studio,Focus Home Interactive,22 May 2018 – 08:02:01 UTC,"73.25% of the 5,173 user reviews are positive.

SteamDB Rating","Space Hulk: Deathwing - Enhanced Edition is a First-Person Shooter based on Games Workshop’s cult classic board game set in Warhammer 40,000 universe. Expanding upon the original game, and featuring a host of new content, new features and a richer multiplayer mode.","Action, Adventure, FPS, Horror, Co-op, Space, Shooter, First-Person, Online Co-Op, Multiplayer, Sci-fi, Atmospheric, Singleplayer, Gore, Violent, Games Workshop, Mature, Warhammer 40K"
1227530,Partisans 1941,Game,Alter Games,Daedalic Entertainment,14 October 2020 – 14:58:22 UTC,"84.76% of the 1,640 user reviews are positive.

SteamDB Rating","Partisans 1941 is a real-time tactics game with stealth elements, set on the eastern front of WW II. As an army commander behind enemy lines you gather a group of Partisans to wage guerilla warfare against the German occupants.","Strategy, Action, Indie, War, Stealth, Third Person, Tactical, Real Time Tactics, Historical, Combat, Difficult, World War II, Atmospheric, Singleplayer, 3D, Assassin, Character Customization, Isometric, Strategy RPG, Tactical RPG"
635010,ANTIFECTOR,Game,Startreming,Vita Games,23 October 2018 – 21:00:15 UTC,"100.00% of the 11 user reviews are positive.

SteamDB Rating","You are an antivirus and you have just been installed. Use your weapons, bombs and move fast to clean the system, because it's full of deadly viruses that will not stop chasing you until they destroy you.","Action, Indie, Casual, Cyberpunk"
249050,Dungeon of the Endless™ - Crystal Edition,Game,AMPLITUDE Studios,SEGA,27 October 2014 – 17:03:00 UTC,"88.21% of the 10,092 user reviews are positive.

SteamDB Rating","Dungeon of the Endless is a Rogue-Like Dungeon-Defense game, in which the player and their team of heroes must protect the generator of their crashed ship while exploring an ever-expanding dungeon, all while facing waves of monsters and special events as they try to find their way out...","Strategy, Adventure, RPG, Indie, Tower Defense, Survival, Co-op, Rogue-like, Dungeon Crawler, Great Soundtrack, Perma Death, 2D, Sci-fi, Rogue-lite, Pixel Graphics, Difficult, Singleplayer, Replay Value, Procedural Generation, Resource Management"
823550,Booty Calls,Game,3X Entertainment Limited,3X Entertainment Limited,18 September 2018 – 23:45:20 UTC,"51.17% of the 2,044 user reviews are positive.

SteamDB Rating","Help mermaid princess Andriella fulfill her task by getting it on with the hottest chicks of Naughty Beach! Below the surface of the blue ocean, the curious mermaid princess Andriella desperately wants to see the world beyond the surface.","Strategy, Free to Play, RPG, Indie, Casual, Simulation, Puzzle, Visual Novel, Anime, Singleplayer, Family Friendly, Mature, Nudity, Hentai, Dating Sim, Sexual Content, NSFW"
631510,Devil May Cry HD Collection,Game,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",13 March 2018 – 16:00:00 UTC,"89.63% of the 2,691 user reviews are positive.

SteamDB Rating","The popular stylish action games Devil May Cry, Devil May Cry 2, and Devil May Cry 3 Special Edition return in one collection!","Action, Adventure, Hack and Slash, Classic, Third Person, Fast-Paced, Story Rich, Great Soundtrack, Gothic, Character Action Game, Difficult, Anime, Beat 'em up, Atmospheric, Singleplayer, Stylized, Gore, Violent, Spectacle fighter, Demons"
763890,Wildermyth,Game,Worldwalker Games LLC,Worldwalker Games LLC,13 November 2019 – 16:00:00 UTC,"96.78% of the 2,176 user reviews are positive.

SteamDB Rating","We call Wildermyth a myth-making tactical RPG. It empowers you to craft iconic characters who grow through deep, rewarding battles and interactive storytelling.","Strategy, RPG, Indie, Early Access, Moddable, Turn-Based, Fantasy, Turn-Based Strategy, Story Rich, Comic Book, Rogue-lite, Singleplayer, Character Customization, Procedural Generation, Emotional, Choices Matter, Hand-drawn, Party-Based RPG, Turn-Based Tactics, Tactical RPG"
420,Half-Life 2: Episode Two,Game,Valve,Valve,10 October 2007 – 07:00:00 UTC,"96.44% of the 22,053 user reviews are positive.

SteamDB Rating","Half-Life® 2: Episode Two is the second in a trilogy of new games created by Valve that extends the award-winning and best-selling Half-Life® adventure. As Dr. Gordon Freeman, you were last seen exiting City 17 with Alyx Vance as the Citadel erupted amidst a storm of unknown proportions.","Action, Adventure, Zombies, FPS, Puzzle, Horror, Aliens, Classic, Story Rich, Great Soundtrack, Shooter, Post-apocalyptic, First-Person, Multiplayer, Sci-fi, Atmospheric, Singleplayer, Episodic, Dystopian , Silent Protagonist"
731490,Crash Bandicoot™ N. Sane Trilogy,Game,Vicarious Visions,Activision,29 June 2018 – 17:00:00 UTC,"92.84% of the 9,753 user reviews are positive.

SteamDB Rating","Your favorite marsupial, Crash Bandicoot™, is back! He’s enhanced, entranced and ready-to-dance with the N. Sane Trilogy. Relive all your favorite moments in Crash Bandicoot™, Crash Bandicoot™ 2: Cortex Strikes Back and Crash Bandicoot™ 3: Warped, now in fully-remastered graphical glory!","Action, Adventure, Platformer, Co-op, Classic, Third Person, Comedy, Great Soundtrack, Retro, Difficult, Funny, Singleplayer, Cartoony, Colorful, Family Friendly, 3D Platformer, Remake, 1990's, Controller, Souls-like"
38400,Fallout,Game,Interplay Inc.,Bethesda Softworks,19 August 2009 – 07:00:00 UTC,"92.69% of the 10,804 user reviews are positive.

SteamDB Rating","You've just unearthed the classic post-apocalyptic role-playing game that revitalized the entire CRPG genre. The Fallout® SPECIAL system allows drastically different types of characters, meaningful decisions and development that puts you in complete control. Explore the devastated ruins of a golden age civilization.","Adventure, RPG, Turn-Based, Classic, Open World, Tactical, Sandbox, Exploration, Post-apocalyptic, 2D, Sci-fi, Retro, Difficult, Atmospheric, Singleplayer, Turn-Based Combat, CRPG, Isometric, 1990's, Multiple Endings"
348710,Saint Seiya: Soldiers' Soul,Game,DIMPS,BANDAI NAMCO Entertainment,25 November 2015 – 22:58:00 UTC,"92.32% of the 2,384 user reviews are positive.

SteamDB Rating","The 12 Gold Saints are coming back to burn their cosmos with outstanding graphics, solid gameplay, characters from the whole series… and so much more to discover!","Action, Heist, Story Rich, Fighting, Multiplayer, Anime, 3D Fighter, Mythology"
367670,Controller Companion,Application,Koga Tech Limited,Koga Tech Limited,4 May 2015 – 20:28:30 UTC,"91.15% of the 2,124 user reviews are positive.

SteamDB Rating","Navigate your PC desktop with a controller! Put mouse, media and keyboard control in the palms of your hands so you'll never have to leave the couch again!","Utilities, Controller, Software"
375530,"Football, Tactics & Glory",Game,Creoteam,Creoteam,1 June 2018 – 07:07:24 UTC,"91.25% of the 2,628 user reviews are positive.

SteamDB Rating","XCOM meets Football Manager. Develop your club, earn experience in turn-based matches, learn new skills, achieve new classes, upgrade your facilities, buy and sell footballers, grow your youth academy, make difficult choices. It's a deep strategy game that respects your time.","Strategy, Simulation, Sports, Moddable, Turn-Based, Soccer, Tactical, Turn-Based Strategy, Local Co-Op, Multiplayer, Singleplayer, Turn-Based Combat, Economy, Top-Down, 4 Player Local, Football, Local Multiplayer, Resource Management, Management, Turn-Based Tactics"
760650,Hammerting,Game,Warpzone Studios,Team17 Digital,27 October 2020 – 14:28:00 UTC,"76.72% of the 348 user reviews are positive.

SteamDB Rating","Manage a Dwarven mining colony in the unexplored mountains of Mara. As a war rages in the Overworld, you will need to craft, explore and fight as you provide your allies with the finest weapons and gear to assist in the war against evil.","Strategy, RPG, Simulation, Building, Fantasy, Crafting, Exploration, Lore-Rich, Singleplayer, Economy, 2.5D, Procedural Generation, Mod, Mining, Inventory Management, Base Building, Resource Management, Management, Colony Sim, Automation"
632300,Hobo: Tough Life,Game,Perun Creative,Perun Creative,25 July 2017 – 16:54:52 UTC,"73.40% of the 2,064 user reviews are positive.

SteamDB Rating","Hobo: Tough Life is an urban survival role-playing game where you play as a homeless person. Play alone or team up in online co-op. Explore the streets of Praslav, scavenge for food and supplies, beg, steal, and do whatever else it takes to survive the forthcoming winter.","Action, Adventure, RPG, Simulation, Survival, Heist, Co-op, Open World, Crafting, Story Rich, Sandbox, First-Person, Online Co-Op, Multiplayer, Atmospheric, Realistic, 3D, Base Building, Interactive Fiction, Conversation"
795630,Movavi Video Suite,Application,Movavi,Movavi,6 March 2018 – 11:59:16 UTC,"80.72% of the 2,007 user reviews are positive.

SteamDB Rating","Easily manage all your media files with this ultimate collection of Movavi’s top apps: join and edit videos, capture desktop activity, digitize videotapes, and convert files between 180+ different formats.","Utilities, Video Production, Audio Production, Software"
